stem,gan_edge_iou,gan_chamfer,gan_sketch_lpips,gan_psnr,gan_ssim,gan_lpips,gan_bnd_lpips,gan_face_lpips,gan_arcface_cos,dit_edge_iou,dit_chamfer,dit_sketch_lpips,dit_psnr,dit_ssim,dit_lpips,dit_bnd_lpips,dit_face_lpips,dit_arcface_cos
braid_4212,0.11083510764135321,2.2051487944244093,0.5498924851417542,12.910488235511906,0.749355986446091,0.2177201211452484,0.0252687968313694,0.005867330357432365,0.7770113348960876,0.11495399623101651,2.234973114380799,0.563454806804657,13.80408599918866,0.7485556919198223,0.2219909280538559,0.029299091547727585,0.0,0.8463361263275146
braid_4214,0.11555395164200649,1.921168593351799,0.7137109637260437,10.035606026117138,0.6134982935304111,0.3386911451816559,0.034517258405685425,0.001948696211911738,0.8425383567810059,0.12438203052231855,1.93428901173722,0.764324426651001,10.012419159739059,0.6156843149794634,0.35952991247177124,0.021200016140937805,0.0,0.8158060312271118
braid_4223,0.1145473231804167,1.8888945283145837,0.7215222120285034,10.866583286088003,0.6246725058814232,0.3520626425743103,0.034504495561122894,0.0048332554288208485,0.7331395149230957,0.12367621327930749,1.7501920351208737,0.7320653200149536,13.1410780434683,0.6419337756575035,0.33294224739074707,0.027069654315710068,0.0,0.8182803392410278
braid_4228,0.0937703636126678,2.6256093523102884,0.6402420997619629,12.269305406366131,0.697260309071191,0.23484620451927185,0.01869897171854973,0.0016209222376346588,0.7934898138046265,0.1015948422124194,2.5800353834740957,0.6308121085166931,13.003752578209086,0.6949149535738749,0.2631250023841858,0.02891918458044529,0.0,0.7584915161132812
braid_4247,0.09338400199352105,3.0156377922381257,0.7676297426223755,11.69608526369643,0.5867666509594502,0.3227623701095581,0.03090611658990383,0.001905497396364808,0.6581282615661621,0.09464365327049233,3.1176711216655577,0.7586663961410522,12.541284780167297,0.5934386095956574,0.2922535538673401,0.020045118406414986,0.0,0.6908294558525085
braid_4250,0.09225264467952707,2.8161192728941176,0.4898568093776703,12.091749617250787,0.7384073963938445,0.19848144054412842,0.021134868264198303,0.0030289231799542904,0.7953164577484131,0.09901204297973606,2.8567140719445003,0.5202377438545227,12.892305721233397,0.7371562707029607,0.2193882018327713,0.028277678415179253,0.0,0.8285946249961853
braid_4261,0.13892599519102325,1.4325993462532542,0.6332992315292358,8.501257420768606,0.5191658257003534,0.40936484932899475,0.061334699392318726,0.0060873618349432945,0.8726052045822144,0.13099273607748185,1.4054306874053402,0.7541629672050476,9.334237545576572,0.5127363298959805,0.3575216233730316,0.039458852261304855,0.0,0.9151257276535034
braid_4276,0.10088076985809818,2.761398518509578,0.7413654923439026,12.676996688195072,0.6388515551226658,0.28899213671684265,0.026259128004312515,0.0018024242017418146,0.6989003419876099,0.10324680744512144,2.920320856394377,0.7492039203643799,13.870395620600792,0.6395914570971497,0.28583046793937683,0.024268126115202904,0.0,0.8002576231956482
braid_4284,0.10187584205617162,2.1435739662795963,1.011426568031311,11.143806687348938,0.5093891661905298,0.4302681088447571,0.05043446272611618,0.009990722872316837,0.6733940243721008,0.10831701535607544,2.0966048011280844,0.9861648082733154,13.307283423486961,0.525434967064341,0.4059535264968872,0.038003623485565186,0.0,0.7056007981300354
braid_4292,0.10290519877675841,2.2121736382129846,0.8091753721237183,11.064044496414818,0.6461224972455305,0.31708794832229614,0.05805591866374016,0.004371513146907091,0.831922709941864,0.1021355617455896,2.2078951073291546,0.7947494387626648,13.92790442174495,0.6668930992861289,0.2947058081626892,0.044565558433532715,0.0,0.8856520652770996
braid_4293,0.08744131455399061,3.021290033154842,0.4696740508079529,9.902404624167785,0.7140264206036826,0.20738434791564941,0.026372749358415604,0.0035851101856678724,0.7013872265815735,0.08243351329734053,2.951439618195256,0.4906161427497864,10.34355125883738,0.7192497008811918,0.19916532933712006,0.027653057128190994,0.0,0.8527681827545166
braid_4304,0.10298119742701632,2.5884953256458116,0.9084301590919495,12.647957269916354,0.5269207205677309,0.37426111102104187,0.011081752367317677,0.0037779314443469048,0.8034089803695679,0.10734532154830845,2.519228588323144,0.9109270572662354,14.826496992903916,0.5328688809775038,0.34469693899154663,0.012554063461720943,0.0,0.7750768065452576
braid_4314,0.10206936471950219,2.518977252537482,0.9091217517852783,12.649000550256364,0.4463731338026664,0.38692009449005127,0.013929136097431183,0.0027373535558581352,0.7346115112304688,0.09782608695652174,2.5325309841328565,0.9440710544586182,14.637590591684146,0.4683710160614705,0.33282896876335144,0.010152945294976234,0.0,0.793840765953064
braid_4315,0.043245988600665905,16.287121330407782,0.9499778151512146,10.553751626677244,0.42979323208108705,0.47264742851257324,0.014005952514708042,0.002143720630556345,0.5545310974121094,0.04396413276231263,14.826123014783962,0.8877193927764893,11.398762390451784,0.4691585866132839,0.4829644560813904,0.028877437114715576,0.0,0.3813633322715759
braid_4318,0.07790069801132622,3.125400341455032,0.8164661526679993,7.857876945742051,0.5131147457755604,0.4148242473602295,0.03580119088292122,0.0022537566255778074,0.7131379842758179,0.09146854958865064,3.0695958057693664,0.8416502475738525,8.217682717445083,0.5209044690813803,0.4184693992137909,0.05123186856508255,0.0,0.7144216299057007
braid_4331,0.09308816286324084,2.400883395147608,0.8027453422546387,12.519251453899251,0.5846156671320059,0.26676130294799805,0.025927789509296417,0.005673668347299099,0.7737360596656799,0.09908110267678785,2.3261468402981715,0.8231641054153442,13.207630014917422,0.5640771648808353,0.2577921450138092,0.034276559948921204,0.0,0.8828750848770142
braid_4350,0.11886356791486799,2.1187551906827973,0.5508134365081787,13.062333565271228,0.7855288462609126,0.19435295462608337,0.02149971015751362,0.004919617902487516,0.6841267347335815,0.11633349585568016,2.1424785594168547,0.5712366700172424,13.09859505480472,0.7720656122448095,0.20428891479969025,0.031973592936992645,0.0,0.8735355138778687
braid_4360,0.0779390575804472,3.5465716773377625,0.6326172351837158,10.635835694879622,0.6180470810610138,0.29434525966644287,0.02694767341017723,0.005199502222239971,0.7612305879592896,0.07894667682846705,3.491790634151195,0.6567903161048889,11.572379349707205,0.6212932215310953,0.3031362295150757,0.029207296669483185,0.0,0.725699782371521
braid_4365,0.08039064507838602,4.474081576441021,0.8501604795455933,10.813277455329446,0.4708323598650374,0.38285133242607117,0.0323474295437336,0.0021200214978307486,0.7460778951644897,0.06498116092393381,5.2852221616019595,0.8035945892333984,12.654415434779667,0.47442536607871993,0.3420599699020386,0.027758333832025528,0.0,0.7506281137466431
braid_4377,0.051537408191211255,16.02331810923975,1.0139319896697998,12.174649574824517,0.3907313132428994,0.3741324841976166,0.011434538289904594,0.0037151146680116653,0.7609069347381592,0.05485491426270163,14.933869882109187,1.0134798288345337,12.690351829983,0.40208849465178553,0.4375934600830078,0.021462565287947655,0.0,0.8013187646865845
braid_4378,0.0650938316415053,4.26430230651175,0.8448926210403442,10.628054421575131,0.4881909815073968,0.37859806418418884,0.026955660432577133,0.003034587949514389,0.7001946568489075,0.06617314091079128,4.263814248475843,0.8688583970069885,10.770759376442513,0.4903879304852527,0.3759797215461731,0.025415124371647835,0.0,0.6425646543502808
braid_4383,0.09976144003469962,3.2365719599779936,0.8499624133110046,11.99404812223525,0.5315903783736452,0.36504092812538147,0.02635853737592697,0.0011447235010564327,0.7611587643623352,0.09984428526938649,3.442340199295865,0.9178391695022583,13.754891456659683,0.5217765713569549,0.3398329019546509,0.01947830617427826,0.0,0.7746564745903015
braid_4386,0.09619596074296374,2.2388846722948896,0.7385563254356384,12.675962988470049,0.6330201213112748,0.27505743503570557,0.0243145152926445,0.003079322399571538,0.8243907690048218,0.10970760233918128,2.0904287388942406,0.7801766395568848,13.607332657569827,0.6409188156456159,0.29779520630836487,0.024092435836791992,0.0,0.8216226100921631
braid_4388,0.09644268774703557,2.428298457469954,0.8336297273635864,11.590366315612421,0.6159165724373326,0.3662166893482208,0.06104087457060814,0.005188951268792152,0.7246127128601074,0.10912803448536641,2.3014073893167497,0.8882057666778564,13.92570190496249,0.6060606363110227,0.4110877513885498,0.056168727576732635,0.0,0.7180744409561157
braid_4390,0.09007066714576596,2.7524531911160253,0.7824942469596863,12.54371495619412,0.5463034853622593,0.3507353961467743,0.00880502164363861,0.003011120017617941,0.7162647843360901,0.08994191730404279,2.767248778100431,0.8111516237258911,13.35525994163094,0.5524503821069336,0.2893066108226776,0.007822772487998009,0.0,0.7208211421966553
braid_4395,0.09217520731448012,2.368038648072681,0.8745224475860596,12.819937972829704,0.578643959656703,0.3560650050640106,0.03111961856484413,0.0033321427181363106,0.8161101937294006,0.10511577813677975,2.249664373558166,0.8713774681091309,14.496291150932258,0.5847100939280621,0.3220016658306122,0.02929222583770752,0.0,0.7767401337623596
braid_4399,0.09969788519637462,2.694336726410742,0.8449222445487976,12.477026133451963,0.5701089141436819,0.35789570212364197,0.014805242419242859,0.0026176059618592262,0.6977227926254272,0.09805375347544022,2.657320833480599,0.8542147874832153,12.629440747833659,0.5597372907408419,0.3678135871887207,0.015220983885228634,0.0,0.767254114151001
